"MSOA11CD","MSOA11NM","Year","HousingIndex"
"E02000835","Southwark 029",2001,0.742913621867719
"E02000836","Southwark 030",2001,0.797723543504214
"E02000837","Southwark 031",2001,1.3011896524259
"E02000838","Southwark 032",2001,0.334333333830418
"E02000839","Southwark 033",2001,0.632783733525168
"E02006802","Southwark 034",2001,-0.853085243817459
"E02000807","Southwark 001",2003,0.128386719275995
"E02000808","Southwark 002",2003,-1.50887363336599
"E02000809","Southwark 003",2003,-2.39490100134064
"E02000810","Southwark 004",2003,-1.85806652896954
"E02000812","Southwark 006",2003,-2.08677769484947
"E02000813","Southwark 007",2003,-1.49926012535154
"E02000814","Southwark 008",2003,-0.38614319480123
"E02000815","Southwark 009",2003,-0.823470188515257
"E02000816","Southwark 010",2003,-1.0264745377928
"E02000817","Southwark 011",2003,-1.32165449661001
"E02000818","Southwark 012",2003,-1.15232569011803
"E02000819","Southwark 013",2003,-1.53771133110165
"E02000820","Southwark 014",2003,-1.32765237177603
"E02000821","Southwark 015",2003,-2.02148769241369
"E02000822","Southwark 016",2003,-2.01788765617202
"E02000823","Southwark 017",2003,-1.03564857217759
"E02000824","Southwark 018",2003,-2.26181201349326
"E02000825","Southwark 019",2003,-2.42857805546594
"E02000826","Southwark 020",2003,-1.56648098101312
"E02000827","Southwark 021",2003,-2.38225298004029
"E02000828","Southwark 022",2003,-1.37437185620324
"E02000829","Southwark 023",2003,-1.58670868906689
"E02000830","Southwark 024",2003,-0.37020730629839
"E02000831","Southwark 025",2003,-0.477085395037186
"E02000832","Southwark 026",2003,-1.3490154522835
"E02000833","Southwark 027",2003,-0.668060019342503
"E02000834","Southwark 028",2003,-0.114873156199255
"E02000835","Southwark 029",2003,0.607992656912711
"E02000836","Southwark 030",2003,0.629910570087318
"E02000837","Southwark 031",2003,1.12721242095511
"E02000838","Southwark 032",2003,0.15108366472858
"E02000839","Southwark 033",2003,0.48921549135102
"E02006802","Southwark 034",2003,-0.993470202688891
"E02000807","Southwark 001",2005,-0.311815522457103
"E02000808","Southwark 002",2005,-1.83676014804815
"E02000809","Southwark 003",2005,-2.82025920264782
"E02000810","Southwark 004",2005,-2.14731287672988
"E02000812","Southwark 006",2005,-2.44649371645492
"E02000813","Southwark 007",2005,-1.82278140088911
"E02000814","Southwark 008",2005,-0.799862489437992
"E02000815","Southwark 009",2005,-1.05169642597838
"E02000816","Southwark 010",2005,-1.44191879761172
"E02000817","Southwark 011",2005,-1.58740675842721
"E02000818","Southwark 012",2005,-1.47527610869754
"E02000819","Southwark 013",2005,-1.88730806890981
"E02000820","Southwark 014",2005,-1.65234611994337
"E02000821","Southwark 015",2005,-2.34176788243726
"E02000822","Southwark 016",2005,-2.31563573198341
"E02000823","Southwark 017",2005,-1.3339023491425
"E02000824","Southwark 018",2005,-2.59155678784134
"E02000825","Southwark 019",2005,-2.700130676647
"E02000826","Southwark 020",2005,-1.88481105434446
"E02000827","Southwark 021",2005,-2.76188088259781
"E02000828","Southwark 022",2005,-1.71360870189607
"E02000829","Southwark 023",2005,-1.99008992360726
"E02000830","Southwark 024",2005,-0.732167001328577
"E02000831","Southwark 025",2005,-0.863399374329492
"E02000832","Southwark 026",2005,-1.73293013501368
"E02000833","Southwark 027",2005,-0.946649359096747
"E02000834","Southwark 028",2005,-0.537241883166431
"E02000835","Southwark 029",2005,0.318002024422019
"E02000836","Southwark 030",2005,0.282369805260441
"E02000837","Southwark 031",2005,0.752754295809617
"E02000838","Southwark 032",2005,-0.23498008705997
"E02000839","Southwark 033",2005,0.17092967417163
"E02006802","Southwark 034",2005,-1.30005045670064
"E02000807","Southwark 001",2007,-0.807552529453679
"E02000808","Southwark 002",2007,-2.22440606588412
"E02000809","Southwark 003",2007,-3.31934649057632
"E02000810","Southwark 004",2007,-2.49654351331119
"E02000812","Southwark 006",2007,-2.87233019294258
"E02000813","Southwark 007",2007,-2.20332597062997
"E02000814","Southwark 008",2007,-1.2709316979375
"E02000815","Southwark 009",2007,-1.32573380081038
"E02000816","Southwark 010",2007,-1.91680654976628
"E02000817","Southwark 011",2007,-1.89895409435135
"E02000818","Southwark 012",2007,-1.84959019885667
"E02000819","Southwark 013",2007,-2.29245028082274
"E02000820","Southwark 014",2007,-2.03359197329708
"E02000821","Southwark 015",2007,-2.71797371043152
"E02000822","Southwark 016",2007,-2.66783698008761
"E02000823","Southwark 017",2007,-1.68458532739574
"E02000824","Southwark 018",2007,-2.98355612536462
"E02000825","Southwark 019",2007,-3.03437156907567
"E02000826","Southwark 020",2007,-2.26175468481118
"E02000827","Southwark 021",2007,-3.20799869506217
"E02000828","Southwark 022",2007,-2.10875512229766
"E02000829","Southwark 023",2007,-2.46012170067387
"E02000830","Southwark 024",2007,-1.15264387392251
"E02000831","Southwark 025",2007,-1.31095057687412
"E02000832","Southwark 026",2007,-2.18119831381263
"E02000833","Southwark 027",2007,-1.27778569739355
"E02000834","Southwark 028",2007,-1.01988939209015
"E02000835","Southwark 029",2007,-0.0217566622955428
"E02000836","Southwark 030",2007,-0.120314852122697
"E02000837","Southwark 031",2007,0.318627792661313
"E02000838","Southwark 032",2007,-0.681220886812777
"E02000839","Southwark 033",2007,-0.201407733752073
"E02006802","Southwark 034",2007,-1.65882431749227
"E02000807","Southwark 001",2009,-0.607072154421553
"E02000808","Southwark 002",2009,-1.84866338279568
"E02000809","Southwark 003",2009,-2.83292894171358
"E02000810","Southwark 004",2009,-2.07880989473029
"E02000812","Southwark 006",2009,-2.43363813435105
"E02000813","Southwark 007",2009,-1.86398573267291
"E02000814","Southwark 008",2009,-1.01692288663181
"E02000815","Southwark 009",2009,-1.05815827208595
"E02000816","Southwark 010",2009,-1.63332864385427
"E02000817","Southwark 011",2009,-1.66914393059318
"E02000818","Southwark 012",2009,-1.59400677963572
"E02000819","Southwark 013",2009,-2.00120484145754
"E02000820","Southwark 014",2009,-1.70244486592729
"E02000821","Southwark 015",2009,-2.3917473287933
"E02000822","Southwark 016",2009,-2.34101804035442
"E02000823","Southwark 017",2009,-1.38842900595173
"E02000824","Southwark 018",2009,-2.57249412684892
"E02000825","Southwark 019",2009,-2.55865522086388
"E02000826","Southwark 020",2009,-1.8935285240413
"E02000827","Southwark 021",2009,-2.78371368334239
"E02000828","Southwark 022",2009,-1.80172473694088
"E02000829","Southwark 023",2009,-2.05719661481506
"E02000830","Southwark 024",2009,-0.829483378524607
"E02000831","Southwark 025",2009,-0.971616022074539
"E02000832","Southwark 026",2009,-1.79303238368649
"E02000833","Southwark 027",2009,-0.960209774249501
"E02000834","Southwark 028",2009,-0.730890241492642
"E02000835","Southwark 029",2009,0.243012042203574
"E02000836","Southwark 030",2009,0.167003044919081
"E02000837","Southwark 031",2009,0.646442601817369
"E02000838","Southwark 032",2009,-0.357432584913832
"E02000839","Southwark 033",2009,0.0988899493084211
"E02006802","Southwark 034",2009,-1.37450480207386
"E02000807","Southwark 001",2011,-1.14575952161397
"E02000808","Southwark 002",2011,-2.28380766176235
"E02000809","Southwark 003",2011,-3.39455354443443
"E02000810","Southwark 004",2011,-2.47578099135138
"E02000812","Southwark 006",2011,-2.91382091254052
"E02000813","Southwark 007",2011,-2.28908312681733
"E02000814","Southwark 008",2011,-1.53289653937902
"E02000815","Southwark 009",2011,-1.36467811142596
"E02000816","Southwark 010",2011,-2.15537466581487
"E02000817","Southwark 011",2011,-2.01315643824611
"E02000818","Southwark 012",2011,-2.00678087165324
"E02000819","Southwark 013",2011,-2.44930894208579
"E02000820","Southwark 014",2011,-2.12773628882744
"E02000821","Southwark 015",2011,-2.81132430794443
"E02000822","Southwark 016",2011,-2.73500526818699
"E02000823","Southwark 017",2011,-1.77871907375162
"E02000824","Southwark 018",2011,-3.01467797054174
"E02000825","Southwark 019",2011,-2.94354752450103
"E02000826","Southwark 020",2011,-2.31673696405436
"E02000827","Southwark 021",2011,-3.28457553143062
"E02000828","Southwark 022",2011,-2.24022501572011
"E02000829","Southwark 023",2011,-2.58214535529775
"E02000830","Southwark 024",2011,-1.29612130398956
"E02000831","Southwark 025",2011,-1.46825652143811
"E02000832","Southwark 026",2011,-2.29374465847305
"E02000833","Southwark 027",2011,-1.33108001580723
"E02000834","Southwark 028",2011,-1.26159524474184
"E02000835","Southwark 029",2011,-0.133488896969856
"E02000836","Southwark 030",2011,-0.27821118169888
"E02000837","Southwark 031",2011,0.164915729953945
"E02000838","Southwark 032",2011,-0.851621358057058
"E02000839","Southwark 033",2011,-0.314801118863147
"E02006802","Southwark 034",2011,-1.77263212498357
"E02000807","Southwark 001",2013,-0.810025998345313
"E02000808","Southwark 002",2013,-1.92187819807755
"E02000809","Southwark 003",2013,-2.69699878739691
"E02000810","Southwark 004",2013,-2.08526699173186
"E02000812","Southwark 006",2013,-2.6357710367934
"E02000813","Southwark 007",2013,-2.12712412917691
"E02000814","Southwark 008",2013,-1.22257647234748
"E02000815","Southwark 009",2013,-1.15830865021462
"E02000816","Southwark 010",2013,-1.92816883053291
"E02000817","Southwark 011",2013,-1.83193268177117
"E02000818","Southwark 012",2013,-1.69489044642925
"E02000819","Southwark 013",2013,-2.29017048448156
"E02000820","Southwark 014",2013,-1.80598723837503
"E02000821","Southwark 015",2013,-2.4002679884122
"E02000822","Southwark 016",2013,-2.4587799858464
"E02000823","Southwark 017",2013,-1.64503280714372
"E02000824","Southwark 018",2013,-2.79917822995317
"E02000825","Southwark 019",2013,-2.78695133520625
"E02000826","Southwark 020",2013,-2.02944647771088
"E02000827","Southwark 021",2013,-2.97504464471394
"E02000828","Southwark 022",2013,-1.97022830227253
"E02000829","Southwark 023",2013,-2.27933729465962
"E02000830","Southwark 024",2013,-0.945709319447429
"E02000831","Southwark 025",2013,-1.09926638518956
"E02000832","Southwark 026",2013,-1.93606192248885
"E02000833","Southwark 027",2013,-1.07300198565081
"E02000834","Southwark 028",2013,-0.797135651614385
